time median 50%_lower 50%_upper 90%_lower 90%_upper
0.99707 -0.00011888 -0.000266386 -2.17289e-05 -0.000851216 0.000548585
0.998047 -0.000125114 -0.000301991 -3.81812e-05 -0.000749036 0.000831342
0.999023 -5.80425e-05 -0.000173998 1.38906e-05 -0.000707771 0.000442035
1 -7.67732e-05 -0.000218995 1.09536e-05 -0.00106065 0.000805519
1.00098 -8.64263e-05 -0.000252512 -1.4573e-06 -0.000669106 0.000770451
1.00195 -1.43164e-05 -0.000120431 5.69425e-05 -0.000529785 0.000565122
1.00293 -2.99905e-05 -0.000155991 5.87872e-05 -0.00109105 0.000804421
1.00391 -6.45527e-05 -0.000197746 5.36477e-06 -0.000564952 0.000610438
1.00488 -2.66424e-05 -0.000142092 3.91962e-05 -0.000583901 0.000818696
1.00586 -2.63077e-05 -0.000138504 8.62375e-05 -0.00101095 0.000874742
1.00684 -5.26039e-05 -0.000173188 7.76875e-06 -0.000597233 0.000408014
1.00781 -1.34161e-05 -0.000122295 6.24599e-05 -0.000554883 0.00101516
1.00879 1.94764e-05 -6.89896e-05 0.000179181 -0.00074265 0.000707549
1.00977 3.66787e-06 -9.65608e-05 8.87963e-05 -0.00084851 0.000602601
1.01074 2.81956e-05 -6.43424e-05 0.000113474 -0.000684769 0.00102959
1.01172 8.7322e-05 1.10696e-05 0.000259423 -0.00042519 0.000748589
1.0127 4.63594e-05 -2.36911e-05 0.000165171 -0.00100166 0.000674762
1.01367 4.10252e-05 -4.08191e-05 0.000130104 -0.000580724 0.000896103
1.01465 9.34735e-05 5.74876e-06 0.000254054 -0.000346063 0.00086667
1.01562 5.08554e-05 -1.2711e-05 0.000207817 -0.000982095 0.000867962
1.0166 2.85631e-05 -6.50306e-05 0.000119948 -0.000688154 0.000628111
1.01758 9.88702e-05 3.45796e-06 0.000259448 -0.00044533 0.00109835
1.01855 9.66286e-05 1.45572e-05 0.000284997 -0.00083841 0.000848305
1.01953 4.5913e-05 -5.04312e-05 0.000137199 -0.00065494 0.000526164
1.02051 0.000112152 1.12272e-05 0.000264702 -0.000768188 0.00124958
1.02148 0.000128757 3.7284e-05 0.000338911 -0.000556862 0.000897384
1.02246 5.13511e-05 -3.12336e-05 0.000152722 -0.000880355 0.000530904
1.02344 8.76243e-05 -2.52278e-06 0.000234078 -0.000913271 0.00116283
1.02441 0.000132761 3.55739e-05 0.000328352 -0.000321846 0.00084095
1.02539 4.05509e-05 -2.78568e-05 0.00016862 -0.000998374 0.000688573
1.02637 3.74547e-05 -8.37932e-05 0.000168328 -0.00110967 0.00088436
1.02734 0.000102992 1.03399e-05 0.000282026 -0.000354558 0.000979966
1.02832 3.37531e-05 -2.64109e-05 0.000177558 -0.00101111 0.000814304
1.0293 1.24405e-07 -0.000181127 0.000108714 -0.000989315 0.000615828
1.03027 6.06899e-05 -1.47655e-05 0.00021736 -0.000697256 0.001148
1.03125 3.00911e-05 -2.89137e-05 0.000196204 -0.000847962 0.00100911
1.03223 -2.72623e-05 -0.0002452 5.86899e-05 -0.00100495 0.000415956
1.0332 2.72748e-05 -7.32839e-05 0.000161417 -0.000985641 0.00112005
1.03418 2.80029e-05 -3.092e-05 0.000203212 -0.000624183 0.000934082
1.03516 -6.02976e-05 -0.000236675 2.40328e-05 -0.00102539 0.000478121
1.03613 -3.12099e-05 -0.000212376 5.83386e-05 -0.00131318 0.000952227
1.03711 -5.40914e-06 -6.67001e-05 0.000168634 -0.000441952 0.000870705
1.03809 -8.46351e-05 -0.000243573 1.91055e-06 -0.00112969 0.00074888
1.03906 -8.60845e-05 -0.000332357 1.77741e-07 -0.00129361 0.000689609
1.04004 -1.21398e-05 -9.39989e-05 0.00010335 -0.000517208 0.000827428
1.04102 -7.78058e-05 -0.000222549 1.52901e-05 -0.00107506 0.00115769
1.04199 -0.0001409 -0.000421575 -2.23976e-05 -0.00117195 0.000393524
1.04297 -3.89097e-05 -0.000162463 3.90361e-05 -0.000818898 0.000894181
1.04395 -6.60756e-05 -0.000198394 4.69359e-05 -0.000953272 0.0013069
1.04492 -0.000164826 -0.000403165 -4.09113e-05 -0.0010292 0.000386043
1.0459 -7.70947e-05 -0.00026021 -2.67876e-06 -0.00119818 0.000834282
1.04688 -5.25472e-05 -0.000175366 0.000115987 -0.000774829 0.00123686
1.04785 -0.000145053 -0.000357293 -2.51264e-05 -0.00106621 0.000670977
1.04883 -9.63663e-05 -0.000329082 -1.11228e-05 -0.0013397 0.000832952
1.0498 -9.22303e-06 -0.000124907 0.000178189 -0.000654934 0.000966878
1.05078 -9.05704e-05 -0.000275776 1.49241e-05 -0.00105753 0.00122564
1.05176 -0.000105751 -0.000368156 -1.11308e-05 -0.00130675 0.000696029
1.05273 -4.17598e-06 -0.000114201 0.000141282 -0.000664069 0.000842704
1.05371 -4.65806e-05 -0.000204399 8.58463e-05 -0.00104569 0.00154501
1.05469 -0.000107746 -0.000344975 -1.56155e-05 -0.0010025 0.000628548
1.05566 -4.51647e-06 -0.000132931 0.000108527 -0.000980759 0.000790229
1.05664 1.88556e-06 -0.000115902 0.000233137 -0.000920746 0.00161138
1.05762 -5.12622e-05 -0.000232615 2.33433e-05 -0.000809283 0.000672831
1.05859 1.99258e-05 -0.000116762 0.00012117 -0.00127495 0.000915859
1.05957 7.49939e-05 -2.39602e-05 0.000354323 -0.000804661 0.00132675
1.06055 5.54829e-07 -0.000127221 0.000106007 -0.000699045 0.00105999
1.06152 5.16536e-06 -0.000148343 9.56914e-05 -0.00144016 0.000954503
1.0625 9.36921e-05 -1.44049e-05 0.000336389 -0.000719769 0.0010132
1.06348 2.45973e-05 -6.17101e-05 0.000201412 -0.000740737 0.00141415
1.06445 1.87007e-05 -0.000147279 0.000109147 -0.00121619 0.00105553
1.06543 0.000124734 1.74859e-05 0.000320993 -0.00086816 0.000884925
1.06641 0.000108481 1.75016e-05 0.000366373 -0.000830796 0.00163876
1.06738 3.1265e-05 -0.000118894 0.000128301 -0.000888201 0.00100372
1.06836 0.000105494 -9.55208e-06 0.000280014 -0.00123171 0.000885612
1.06934 0.000127097 1.46848e-05 0.000430315 -0.00098445 0.00143835
1.07031 3.03265e-05 -6.22451e-05 0.000155023 -0.000608768 0.000999056
1.07129 7.70199e-05 -3.56547e-05 0.000237026 -0.00156438 0.00100928
1.07227 0.000157176 3.54906e-05 0.000438181 -0.000969769 0.00112393
1.07324 5.95143e-05 -1.17962e-05 0.000228271 -0.000542104 0.00116711
1.07422 5.35878e-05 -0.000106389 0.000199105 -0.00152448 0.00121156
1.0752 0.000134113 2.0365e-05 0.0003429 -0.000983337 0.000884587
1.07617 7.22676e-05 1.09961e-06 0.000279495 -0.000668179 0.00138288
1.07715 7.52846e-06 -0.000193862 0.000138243 -0.00125436 0.00125234
1.07812 7.27509e-05 -3.09654e-05 0.000249486 -0.00119456 0.000760012
1.0791 6.05259e-05 -1.18932e-05 0.000285282 -0.00101829 0.00135067
1.08008 -9.60771e-06 -0.000199118 9.85478e-05 -0.000859388 0.00118312
1.08105 2.8093e-05 -0.000107907 0.00017129 -0.00144561 0.000760108
1.08203 5.94172e-05 -7.28842e-06 0.000285666 -0.00114981 0.00114147
1.08301 -2.50546e-05 -0.000169209 8.79496e-05 -0.00069999 0.00104831
1.08398 -1.68079e-05 -0.000219316 9.12372e-05 -0.00155491 0.00101797
1.08496 2.77839e-05 -4.17963e-05 0.000198174 -0.00122264 0.000765177
1.08594 -2.85467e-05 -0.000154857 8.70508e-05 -0.000662554 0.00115042
1.08691 -7.18674e-05 -0.000334248 2.03638e-05 -0.00139493 0.00113318
1.08789 -2.22595e-05 -0.000135056 7.47288e-05 -0.00114799 0.000538661
1.08887 -7.08589e-05 -0.000193305 3.39604e-05 -0.00100574 0.00120896
1.08984 -0.000138904 -0.000393036 -2.21954e-05 -0.00106241 0.0011348
1.09082 -6.59104e-05 -0.000237488 5.2233e-06 -0.00119378 0.000437363
1.0918 -5.15255e-05 -0.00016918 6.33709e-05 -0.00123485 0.0012089
1.09277 -0.000128201 -0.000330162 -1.20897e-05 -0.000838748 0.00104754
1.09375 -9.22348e-05 -0.000299069 -8.08322e-06 -0.00121799 0.000676355
1.09473 -5.05298e-05 -0.000172898 6.60154e-05 -0.00128108 0.000954832
1.0957 -0.00011037 -0.000284394 -7.83221e-07 -0.000750379 0.00102724
1.09668 -0.000117543 -0.000353284 -2.23293e-05 -0.00118622 0.0010005
1.09766 -4.28897e-05 -0.000170204 6.53497e-05 -0.00124141 0.000678454
1.09863 -9.3943e-05 -0.00025626 1.54235e-05 -0.00084151 0.00109299
1.09961 -0.000125653 -0.000349325 -2.62875e-05 -0.000983268 0.00108859
1.10059 -4.36146e-05 -0.000184673 3.51705e-05 -0.00110111 0.000479028
1.10156 -4.91002e-05 -0.000198345 6.52682e-05 -0.00116686 0.00119955
1.10254 -9.21159e-05 -0.000277035 -1.05415e-06 -0.00075632 0.00106221
1.10352 -2.75115e-05 -0.000176913 4.18595e-05 -0.000878247 0.000542204
1.10449 -1.73388e-05 -0.000144424 0.000121002 -0.00129074 0.00110731
1.10547 -5.1269e-05 -0.000188852 2.47308e-05 -0.00059637 0.0010402
1.10645 -1.67474e-05 -0.000157098 5.63544e-05 -0.00084435 0.000883672
1.10742 1.76529e-05 -8.28138e-05 0.00019399 -0.00117694 0.000933459
1.1084 2.5683e-06 -0.000107536 0.000107682 -0.000549182 0.000873133
1.10938 1.37054e-05 -0.000106025 9.78092e-05 -0.000784522 0.00122823
1.11035 5.90267e-05 -2.93889e-05 0.000230256 -0.00104615 0.000738073
1.11133 3.50576e-05 -4.58717e-05 0.000172781 -0.000753196 0.000866247
1.1123 2.96673e-05 -6.53461e-05 0.000123446 -0.000712074 0.00126068
1.11328 7.98758e-05 -3.3926e-06 0.00023279 -0.000727356 0.000686187
1.11426 5.66767e-05 -1.44262e-05 0.000225494 -0.00112082 0.000879245
1.11523 3.10521e-05 -5.01729e-05 0.000140047 -0.000623602 0.00122793
1.11621 8.59691e-05 -9.28119e-06 0.000238858 -0.000589532 0.00083507
1.11719 9.88449e-05 1.05195e-05 0.000288599 -0.00118327 0.000884666
1.11816 7.00034e-05 -4.53161e-06 0.000187288 -0.000500053 0.000998891
1.11914 0.00012541 2.24754e-05 0.000283467 -0.000631742 0.00126838
1.12012 0.000128744 3.55053e-05 0.000327999 -0.00113205 0.00084825
1.12109 6.71279e-05 -8.46985e-06 0.000183977 -0.000550731 0.000730864
1.12207 9.59931e-05 -6.44206e-06 0.000253244 -0.000812117 0.00148289
1.12305 0.000113147 1.68437e-05 0.000303313 -0.000894423 0.000783341
1.12402 4.72746e-05 -2.61068e-05 0.000174369 -0.000974795 0.000631505
1.125 7.06504e-05 -2.25809e-05 0.000226607 -0.000942581 0.00149792
1.12598 0.000105192 1.20741e-05 0.000277504 -0.000585929 0.000776867
1.12695 4.50854e-05 -2.59499e-05 0.000182779 -0.00128351 0.00066794
1.12793 3.75921e-05 -8.55449e-05 0.000179598 -0.000978862 0.00122237
1.12891 8.4209e-05 4.17732e-06 0.000246562 -0.000478233 0.00105614
1.12988 2.90129e-05 -4.1709e-05 0.0001694 -0.00139558 0.000787148
1.13086 9.791e-07 -0.000182513 0.000114098 -0.000956614 0.000838848
1.13184 3.3822e-05 -4.76556e-05 0.000184708 -0.000692774 0.00139783
1.13281 2.39634e-06 -7.21768e-05 0.000150065 -0.00123589 0.000869046
1.13379 -6.28445e-05 -0.000279772 3.02091e-05 -0.0010482 0.000495071
1.13477 -6.24357e-06 -0.000130115 0.000111704 -0.000975468 0.00149341
1.13574 -5.63132e-06 -9.10809e-05 0.000131476 -0.000968383 0.000897149
1.13672 -9.18959e-05 -0.000293514 5.29628e-06 -0.00134042 0.000451076
1.1377 -5.27022e-05 -0.000242044 2.77e-05 -0.00121084 0.001308
1.13867 -2.23643e-05 -0.000112649 0.000121263 -0.000621554 0.000898027
1.13965 -0.000120258 -0.000311619 -8.56735e-06 -0.00154641 0.000724745
1.14062 -0.000108616 -0.000360683 -9.55374e-06 -0.00129631 0.000974929
1.1416 -3.27623e-05 -0.000129557 0.000100895 -0.000580497 0.00107764
1.14258 -0.000115111 -0.000291856 -4.99234e-07 -0.00158751 0.00110061
1.14355 -0.00015888 -0.000449373 -3.66947e-05 -0.00123646 0.00055049
1.14453 -4.92481e-05 -0.000174148 4.38254e-05 -0.000775623 0.00129532
1.14551 -8.89289e-05 -0.000256116 2.72292e-05 -0.00136768 0.00141333
1.14648 -0.000181059 -0.000463583 -4.64271e-05 -0.00127346 0.00037268
1.14746 -6.46057e-05 -0.000238362 1.23596e-05 -0.00109252 0.00134346
1.14844 -5.02347e-05 -0.000199756 0.000127894 -0.000969661 0.00145058
1.14941 -0.000152037 -0.000392783 -2.56563e-05 -0.00147142 0.000636685
1.15039 -7.05599e-05 -0.000286758 1.85304e-06 -0.00139299 0.00124475
1.15137 -1.6299e-06 -0.000124933 0.00026545 -0.000666309 0.00134123
1.15234 -9.23403e-05 -0.000297973 1.32472e-05 -0.00152426 0.00114608
1.15332 -7.39298e-05 -0.000329205 3.44521e-06 -0.00146464 0.000936129
1.1543 2.33556e-05 -7.99211e-05 0.000262731 -0.000591074 0.00129948
1.15527 -4.07824e-05 -0.00021796 0.000101722 -0.00141294 0.00166212
1.15625 -8.3677e-05 -0.00036386 -1.5712e-06 -0.0013142 0.000621799
1.15723 3.518e-05 -7.79571e-05 0.000221256 -0.000894134 0.00133667
1.1582 2.08427e-05 -0.000102375 0.000278777 -0.00113418 0.00187291
1.15918 -4.43817e-05 -0.000273467 3.12932e-05 -0.00115189 0.000572892
1.16016 4.9301e-05 -6.99921e-05 0.000208256 -0.00139124 0.00132864
1.16113 8.75813e-05 -1.82176e-05 0.000432073 -0.000800305 0.0017547
1.16211 -6.1401e-07 -0.000162295 9.88425e-05 -0.00115118 0.000936935
1.16309 5.23437e-05 -8.87897e-05 0.000190428 -0.00173015 0.00127285
1.16406 0.000166219 1.97564e-05 0.000508027 -0.000558374 0.00142654
1.16504 3.57004e-05 -7.23846e-05 0.00021088 -0.00114415 0.0015159
1.16602 3.63556e-05 -0.000161624 0.000160215 -0.00176303 0.00112071
1.16699 0.000166099 2.05622e-05 0.000448097 -0.000752727 0.00129614
1.16797 9.28493e-05 2.19224e-06 0.000364747 -0.00113966 0.0018948
1.16895 3.30181e-05 -0.000203666 0.000154233 -0.00139194 0.000961513
1.16992 0.00016118 1.52737e-05 0.000401327 -0.00133692 0.00130993
1.1709 0.000146382 2.76663e-05 0.000510931 -0.00107195 0.00196261
1.17188 2.05577e-05 -0.000167009 0.000147856 -0.00105527 0.000920583
1.17285 9.98459e-05 -3.71724e-05 0.000312742 -0.00191383 0.00132353
1.17383 0.000165829 3.00224e-05 0.000536433 -0.000982292 0.00159844
1.1748 2.10461e-05 -0.000102708 0.000183106 -0.000932455 0.00121767
1.17578 4.41012e-05 -0.000167904 0.000222998 -0.00218624 0.00132528
1.17676 0.00015228 2.35431e-05 0.000446713 -0.00093247 0.00124466
1.17773 3.52875e-05 -5.95199e-05 0.000238237 -0.000965629 0.00167048
1.17871 2.9896e-06 -0.000303232 0.000149411 -0.00193111 0.00131732
1.17969 9.54574e-05 -1.35868e-05 0.000314889 -0.00125434 0.0010589
1.18066 3.67849e-05 -4.28058e-05 0.000293143 -0.00117181 0.00194685
1.18164 -5.04508e-05 -0.000375404 7.28818e-05 -0.00143942 0.00125575
1.18262 1.73157e-05 -0.000136097 0.000196313 -0.00178749 0.00096165
1.18359 2.21249e-05 -5.51009e-05 0.00030273 -0.00140522 0.00178599
1.18457 -8.5116e-05 -0.000326493 3.43817e-05 -0.0011188 0.00120069
1.18555 -3.39212e-05 -0.000299805 8.32066e-05 -0.00218165 0.00109788
1.18652 7.25983e-06 -7.45599e-05 0.000270018 -0.00152619 0.00134165
1.1875 -9.30608e-05 -0.000298676 2.69254e-05 -0.000998133 0.00149642
1.18848 -0.00011066 -0.000472782 3.98796e-06 -0.00211325 0.001345
1.18945 -1.00371e-05 -0.00012516 0.000147808 -0.00139479 0.000905257
1.19043 -8.99641e-05 -0.000266652 4.49135e-05 -0.00112345 0.00188527
1.19141 -0.000174831 -0.000566324 -2.25149e-05 -0.00170945 0.00148678
1.19238 -5.53355e-05 -0.000242554 4.22206e-05 -0.00155579 0.000694319
1.19336 -7.37639e-05 -0.000236321 9.76832e-05 -0.00149126 0.00201879
1.19434 -0.00018688 -0.00049215 -3.7757e-05 -0.00126893 0.00141096
1.19531 -9.17584e-05 -0.000349352 -2.92557e-06 -0.00181157 0.000737123
1.19629 -4.49314e-05 -0.000199712 0.000177905 -0.0017391 0.00175001
1.19727 -0.000139266 -0.000385173 2.48723e-07 -0.00106702 0.00146654
1.19824 -0.000107846 -0.000412317 -5.17689e-06 -0.00187762 0.00116058
1.19922 -1.10153e-05 -0.000159921 0.000204372 -0.00171292 0.00121347
1.2002 -9.81366e-05 -0.000304142 3.93413e-05 -0.00101101 0.0017659
1.20117 -0.000135999 -0.000462582 -2.45764e-05 -0.00170492 0.00143125
1.20215 -1.75385e-05 -0.000172143 0.00013813 -0.00154982 0.000865273
1.20312 -4.34056e-05 -0.000225011 0.000136909 -0.00126445 0.00196199
1.2041 -0.000106031 -0.000381767 2.45154e-06 -0.00119461 0.0015381
1.20508 7.65412e-06 -0.000180535 0.00012834 -0.0014897 0.000751308
1.20605 1.70247e-05 -0.000119681 0.000287658 -0.00156086 0.001912
1.20703 -4.63748e-05 -0.000246176 4.48163e-05 -0.000896315 0.0015165
1.20801 2.22564e-06 -0.000169361 0.000116911 -0.00153643 0.000986607
1.20898 6.31338e-05 -5.13743e-05 0.00036849 -0.00160774 0.00150046
1.20996 5.70479e-07 -0.000123416 0.000162855 -0.000686127 0.00151803
1.21094 1.62752e-05 -0.000151866 0.000128527 -0.00155709 0.00145827
1.21191 0.00011539 -5.30771e-07 0.000378284 -0.00147638 0.00113106
1.21289 6.167e-05 -3.00694e-05 0.000279811 -0.000749834 0.00155928
1.21387 4.1147e-05 -0.000116551 0.000155618 -0.00128722 0.00169255
1.21484 0.000125794 1.09185e-05 0.000335303 -0.001306 0.000932784
1.21582 0.000111406 1.05922e-05 0.000381255 -0.00120214 0.00161056
1.2168 3.66473e-05 -9.97826e-05 0.000163304 -0.000988575 0.0016776
1.21777 0.000103542 -1.77266e-05 0.000293114 -0.00127902 0.000965728
1.21875 0.000134362 1.54903e-05 0.000428913 -0.00157354 0.0014059
1.21973 5.43783e-05 -3.58459e-05 0.000206153 -0.000644078 0.00155282
1.2207 0.000101734 -1.35985e-05 0.00028556 -0.00136907 0.00132849
1.22168 0.000158715 3.53434e-05 0.000436 -0.00146927 0.00116862
1.22266 8.24328e-05 -3.5902e-06 0.000255616 -0.000592015 0.00119512
1.22363 8.58561e-05 -4.42948e-05 0.000263231 -0.00136756 0.0018521
1.22461 0.000141496 2.27041e-05 0.000352952 -0.0013908 0.000922285
1.22559 7.74805e-05 -3.70358e-06 0.000266803 -0.000900824 0.00108419
1.22656 3.59574e-05 -0.000118149 0.000200564 -0.00127254 0.00174897
1.22754 7.63811e-05 -2.63337e-05 0.000252092 -0.00106383 0.000829176
1.22852 4.31416e-05 -3.26722e-05 0.000227899 -0.00158498 0.00103338
1.22949 -2.49793e-06 -0.000181712 0.000137031 -0.00103025 0.00166246
1.23047 2.39303e-05 -8.52867e-05 0.000176369 -0.0010261 0.000965418
1.23145 1.63342e-05 -6.0123e-05 0.000193275 -0.00164969 0.00100417
1.23242 -3.05301e-05 -0.000219463 7.78453e-05 -0.000888439 0.00120456
1.2334 -7.12732e-06 -0.000152511 0.000116039 -0.00108281 0.00155296
1.23438 -9.89581e-06 -0.000104077 0.0001271 -0.00175284 0.00085877
1.23535 -7.18243e-05 -0.000250436 2.63391e-05 -0.000923089 0.00081176
1.23633 -4.99547e-05 -0.000241713 4.26909e-05 -0.00120091 0.00171747
1.2373 -2.60235e-05 -0.000138675 8.76263e-05 -0.0014381 0.000798088
1.23828 -9.72823e-05 -0.000285294 3.58662e-06 -0.00152207 0.000691777
1.23926 -9.24091e-05 -0.000319398 1.61115e-06 -0.00119062 0.00174153
1.24023 -4.82424e-05 -0.000171014 5.03138e-05 -0.00104004 0.000718573
1.24121 -0.000119677 -0.000307321 1.34184e-06 -0.00189012 0.000898493
1.24219 -0.000133276 -0.000392361 -1.73344e-05 -0.00118219 0.00141093
1.24316 -6.18134e-05 -0.000191047 3.39063e-05 -0.000766888 0.00120044
1.24414 -0.000122782 -0.000311448 3.20823e-06 -0.00215373 0.00111809
1.24512 -0.000164228 -0.000424532 -4.30043e-05 -0.00109598 0.00093838
1.24609 -8.30153e-05 -0.000236216 4.77851e-06 -0.000885521 0.00158275
1.24707 -0.000103667 -0.000287554 1.76659e-05 -0.0018537 0.00131944
1.24805 -0.000165569 -0.000415088 -4.21099e-05 -0.00135106 0.000531986
1.24902 -6.80834e-05 -0.000247267 1.36609e-05 -0.00105031 0.00197175
1.25 -4.6818e-05 -0.000221391 0.000119348 -0.00139761 0.00135382
1.25098 -0.000124847 -0.00035584 -7.52195e-06 -0.00180735 0.000730597
1.25195 -5.62347e-05 -0.000260968 2.0752e-05 -0.00127678 0.00175499
1.25293 1.74101e-06 -0.000132948 0.000269059 -0.000848828 0.00138986
1.25391 -7.16335e-05 -0.000281375 3.34929e-05 -0.00212129 0.00110517
1.25488 -3.83565e-05 -0.000258398 3.80974e-05 -0.00133791 0.00146385
1.25586 5.03546e-05 -5.9791e-05 0.000325133 -0.000672478 0.00158008
1.25684 -1.28716e-05 -0.000188356 0.000134765 -0.00193847 0.00157201
1.25781 -3.18264e-05 -0.000290937 4.4215e-05 -0.00136028 0.000870184
1.25879 7.29877e-05 -3.83852e-05 0.000309654 -0.000816791 0.0020061
1.25977 2.93737e-05 -9.34922e-05 0.00028399 -0.00165022 0.00185162
1.26074 -2.10706e-05 -0.000267197 5.86634e-05 -0.00142758 0.000657876
1.26172 8.86277e-05 -2.92543e-05 0.000300771 -0.0013186 0.00200011
1.2627 0.000115631 -6.59697e-06 0.000483887 -0.000987466 0.00190179
1.26367 1.62573e-05 -0.00015793 0.000128207 -0.00175634 0.000852012
1.26465 0.000108785 -2.37354e-05 0.000298251 -0.00176845 0.00189634
1.26562 0.000212283 4.47688e-05 0.000618011 -0.00058716 0.00174314
1.2666 5.74963e-05 -5.77019e-05 0.000233668 -0.00178227 0.00140294
1.26758 7.68439e-05 -0.000113399 0.000248092 -0.00202595 0.00142375
1.26855 0.000218818 4.55941e-05 0.000578975 -0.000605596 0.00185685
1.26953 8.3676e-05 -6.70899e-06 0.000339738 -0.00171684 0.00188033
1.27051 4.30189e-05 -0.000247008 0.000196745 -0.00185521 0.00105317
1.27148 0.000191579 2.88123e-05 0.00049638 -0.00122834 0.00196013
1.27246 0.000129912 1.89417e-05 0.0004869 -0.00134048 0.00218078
1.27344 4.53387e-06 -0.000318086 0.000142672 -0.00168833 0.000825823
1.27441 0.000122093 -2.44506e-05 0.000384526 -0.00197182 0.00192994
1.27539 0.000141922 1.31208e-05 0.000551567 -0.00102958 0.00202652
1.27637 -8.86571e-06 -0.000238797 0.000137793 -0.00157802 0.0010882
1.27734 5.40672e-05 -0.00017004 0.000277049 -0.00254145 0.0016634
1.27832 0.000173794 3.18605e-05 0.000565363 -0.000709022 0.00171787
1.2793 7.87403e-06 -0.0001718 0.000182883 -0.00163081 0.00170364
1.28027 -6.81667e-06 -0.000378862 0.000150882 -0.00255247 0.00140308
1.28125 9.03248e-05 -2.04471e-05 0.000376837 -0.00105768 0.00150285
1.28223 -1.50145e-05 -0.000156838 0.000199112 -0.00157382 0.00226182
1.2832 -0.000107534 -0.00057286 3.45731e-05 -0.00216078 0.00105528
1.28418 1.56392e-05 -0.000121737 0.000235103 -0.00179836 0.00146026
1.28516 -7.56288e-06 -0.000131069 0.000259477 -0.00159046 0.00243114
1.28613 -0.000161844 -0.000541197 -1.12543e-06 -0.00167133 0.00103925
1.28711 -4.21484e-05 -0.000317453 9.43571e-05 -0.00251141 0.00137116
1.28809 -9.48224e-06 -0.000123278 0.00032999 -0.00148195 0.00210199
1.28906 -0.00016489 -0.000479063 -2.86604e-06 -0.00154535 0.00150865
1.29004 -0.000122001 -0.000535425 3.49705e-06 -0.00277524 0.00150382
1.29102 -1.05999e-05 -0.000137871 0.000271858 -0.00144114 0.00152128
1.29199 -0.000139737 -0.000401816 1.78914e-05 -0.00148779 0.00226267
1.29297 -0.000198648 -0.000720985 -2.84305e-05 -0.00253179 0.0015394
1.29395 -3.33853e-05 -0.000198908 0.000143342 -0.00161177 0.00119244
1.29492 -0.000101683 -0.000335992 0.000100012 -0.00174089 0.00277819
1.2959 -0.000239284 -0.000696886 -5.64798e-05 -0.00191845 0.00155567
1.29688 -6.90885e-05 -0.000327494 4.79025e-05 -0.00218396 0.0010195
1.29785 -4.32475e-05 -0.000243248 0.000288068 -0.00196519 0.00274682
1.29883 -0.000183901 -0.00052754 -1.48244e-05 -0.00155022 0.00161654
1.2998 -8.03336e-05 -0.000401736 1.53623e-05 -0.00259414 0.00135739
1.30078 -2.70445e-06 -0.000175856 0.000387721 -0.0020964 0.00213013
1.30176 -0.000119571 -0.000395228 3.92058e-05 -0.00129727 0.00219102
1.30273 -0.000103475 -0.000523943 2.83056e-06 -0.00261323 0.00178484
1.30371 3.96218e-05 -0.000106819 0.000366588 -0.00190549 0.00154968
1.30469 -2.04395e-05 -0.000247025 0.000197407 -0.00138503 0.00274269
1.30566 -8.97728e-05 -0.000491568 1.64758e-05 -0.00209205 0.00218386
1.30664 3.71899e-05 -0.000140924 0.000268692 -0.00198404 0.0011667
1.30762 1.5157e-05 -0.000140201 0.000405202 -0.00180118 0.00292944
1.30859 -7.31866e-05 -0.000390698 2.54851e-05 -0.00149091 0.00209887
1.30957 4.65466e-05 -0.000132722 0.000243012 -0.00230924 0.00128259
1.31055 0.000124521 -1.8455e-05 0.000596591 -0.00217643 0.00258374
1.31152 2.39558e-05 -0.000160897 0.00018853 -0.000994875 0.00211545
1.3125 7.31977e-05 -0.000144241 0.000243613 -0.00253874 0.00172633
1.31348 0.000206867 2.6104e-05 0.000644268 -0.00205053 0.00187151
1.31445 5.62655e-05 -6.6808e-05 0.000325693 -0.000954157 0.00232094
1.31543 3.30494e-05 -0.000214233 0.000191817 -0.00240844 0.0022874
1.31641 0.000167094 -6.55559e-06 0.000493079 -0.00190775 0.00142693
1.31738 0.000108187 -7.33377e-06 0.000483778 -0.00132965 0.0025276
1.31836 3.17377e-05 -0.000249187 0.000186034 -0.0017696 0.00230803
1.31934 0.000172714 1.17257e-05 0.000451046 -0.00210261 0.0013424
1.32031 0.000195632 5.10944e-05 0.000624853 -0.00193793 0.00245742
1.32129 5.32268e-05 -0.000138765 0.000227615 -0.00117456 0.0022027
1.32227 0.00011211 -6.95742e-05 0.000353942 -0.00235772 0.0014344
1.32324 0.00018611 2.63334e-05 0.000616598 -0.0020456 0.00187618
1.32422 2.91628e-05 -9.97569e-05 0.000249615 -0.000969816 0.00194804
1.3252 4.38422e-05 -0.000182896 0.00026031 -0.00250509 0.00206406
1.32617 0.000154633 1.05206e-05 0.000478885 -0.0021352 0.00140761
1.32715 5.13204e-05 -5.17942e-05 0.000312092 -0.00096773 0.00194671
1.32812 1.37643e-05 -0.000316726 0.000188128 -0.00213337 0.00228908
1.3291 9.63938e-05 -3.83929e-05 0.000330889 -0.00183857 0.00114637
1.33008 4.11738e-05 -5.77639e-05 0.000301094 -0.00175996 0.00198267
1.33105 -4.61684e-05 -0.000382039 0.000104818 -0.0016343 0.00226626
1.33203 -1.154e-06 -0.00020306 0.000175439 -0.00193834 0.000993365
1.33301 -3.0733e-07 -9.6126e-05 0.000260178 -0.00222365 0.00174267
